node_id,label,feat
2884,1,"0.0005841121495327,0.0005841121495327,2.939448253051172e-05,0.221326960785535,0.0001149120569349"
2885,1,"0.0002920560747663,0.0002920560747663,0.0,0.2400108210195264,0.0003681338260739"
2886,1,"0.000876168224299,0.000876168224299,0.0,0.2415822580842549,0.0007031794149031"
2887,1,"0.0002920560747663,0.0002920560747663,0.0,0.2400108210195264,0.0003681338260739"
2888,1,"0.0005841121495327,0.0005841121495327,0.0,0.236759569344515,0.0002609424051657"
2889,1,"0.0002920560747663,0.0002920560747663,0.0,0.2367426904987644,0.0002469882811125"
2890,1,"0.0005841121495327,0.0005841121495327,4.61874770586099e-07,0.1992194924486273,2.250478594484607e-05"
2891,1,"0.000876168224299,0.000876168224299,0.0,0.2632622260683501,0.0014860476084172"
2892,1,"0.0014602803738317,0.0017523364485981,0.0002898787105431,0.2449863312155048,0.0010126431353306"
2893,1,"0.0005841121495327,0.0005841121495327,0.0,0.2324018279534024,0.0002794362167653"
2894,1,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767"
2895,0,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767"
2896,1,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767"
2897,1,"0.0002920560747663,0.0002920560747663,0.0,0.2323855647044204,0.000275401133767"
2898,1,"0.0005841121495327,0.0005841121495327,0.0,0.2324018279534024,0.0002794362167653"
2899,1,"0.0002920560747663,0.0002920560747663,0.0,0.2445713447949748,0.000333880853892"
2900,1,"0.0002920560747663,0.0002920560747663,0.0,0.196009309386505,6.075454026647818e-06"
2901,1,"0.0002920560747663,0.0002920560747663,0.0,0.2445713447949748,0.000333880853892"
2902,1,"0.0002920560747663,0.0002920560747663,0.0,0.2417933391310738,0.0008728571679115"
2903,1,"0.0002920560747663,0.0002920560747663,0.0,0.2232013523071762,0.0001043722078715"
2904,0,"0.0002920560747663,0.0002920560747663,0.0,0.1934628441378484,8.170670525440239e-06"
2905,1,"0.0002920560747663,0.0002920560747663,0.0,0.223186351208157,0.0001043722078715"
2906,1,"0.0002920560747663,0.0002920560747663,0.0,0.223186351208157,0.0001043722078715"
2907,0,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05"
2908,1,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05"
2909,1,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05"
2910,1,"0.000876168224299,0.000876168224299,0.0,0.2205186081164863,5.382545665695898e-05"
2911,1,"0.0002920560747663,0.0002920560747663,0.0,0.2204893247212116,5.221218500148323e-05"
2912,0,"0.0005841121495327,0.0005841121495327,9.622187176330378e-06,0.2367933342574278,0.0002728111557846"
2913,0,"0.0002920560747663,0.0002920560747663,0.0,0.236759569344515,0.0002709601867731"
2914,1,"0.000876168224299,0.000876168224299,3.337984179058762e-06,0.2438171600312898,0.0006543184812261"
2915,0,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002749284992658"
2916,1,"0.0005841121495327,0.0005841121495327,5.606060490501598e-07,0.2227372539825721,0.0001282361568903"
2917,1,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002804047124413"
2918,1,"0.0005841121495327,0.0005841121495327,0.0,0.2367764505972312,0.0002749284992658"
2919,0,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34"
2920,0,"0.0002920560747663,0.0002920560747663,0.0,0.2070834197821257,1.1226152443272748e-05"
2921,0,"0.0002920560747663,0.0002920560747663,0.0,0.0002920560747663,1.6562724023604912e-34"
2922,0,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05"
2923,0,"0.0005841121495327,0.0005841121495327,4.2660834759911645e-08,0.2189627930651567,5.08435117494164e-05"
2924,1,"0.0005841121495327,0.0005841121495327,0.0003460334805136,0.1631517008758066,6.277551348607503e-08"
2925,1,"0.0005841121495327,0.0005841121495327,0.0009206749247296,0.1954670504224008,4.346119524241562e-06"
2926,0,"0.0005841121495327,0.0005841121495327,0.0,0.1631116321836125,7.429529034860399e-08"
2927,1,"0.0005841121495327,0.0005841121495327,1.1791892274662758e-06,0.1400349885985564,1.3819479715149054e-09"
2928,1,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.1659979864846872,8.544573291271216e-08"
2929,1,"0.0011682242990654,0.0011682242990654,0.0013797679288638,0.2424819072381283,0.0001577389094988"
2930,1,"0.0005841121495327,0.0002920560747663,4.2660834759911645e-08,0.2189627930651567,5.08435117494164e-05"
2931,0,"0.000876168224299,0.000876168224299,0.0005465434371196,0.1954555455930646,4.3576589809463294e-06"
2932,0,"0.0005841121495327,0.0005841121495327,0.0,0.2189483562752138,5.08435117494164e-05"
2933,1,"0.0005841121495327,0.0005841121495327,0.0002880459562989,0.2189627930651567,5.08435117494164e-05"
2934,1,"0.0026285046728971,0.0026285046728971,0.003766048950159,0.24374557542764,0.0003009662104948"
2935,1,"0.0005841121495327,0.0005841121495327,0.0,0.2189483562752138,5.08435117494164e-05"
2936,1,"0.0005841121495327,0.0005841121495327,0.0006041045980246,0.219006114860263,5.012082429912505e-05"
2937,0,"0.000876168224299,0.000876168224299,5.126717016287696e-05,0.1792792592790675,7.876204465559412e-07"
2938,1,"0.0005841121495327,0.0005841121495327,0.0,0.2423580294574637,0.0001518755005331"
2939,0,"0.0005841121495327,0.0005841121495327,0.0011509893218224,0.1996146741780577,5.916413619396382e-06"
2940,0,"0.0011682242990654,0.0011682242990654,0.0017530378458652,0.2502667661184843,0.0004097136434756"
2941,1,"0.0005841121495327,0.0005841121495327,0.0008047851979697,0.1946535591809008,2.2778716107721645e-06"
2942,1,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05"
2943,1,"0.0005841121495327,0.0005841121495327,0.0002305550479555,0.1625845639963852,3.2911747178596764e-08"
2944,1,"0.0002920560747663,0.0002920560747663,0.0,0.142059792934042,1.2339860477980987e-09"
2945,1,"0.0011682242990654,0.0011682242990654,0.0005824145181315,0.1673447752280875,3.414753660802328e-07"
2946,1,"0.0011682242990654,0.0011682242990654,0.0008596636586254,0.2011137184851119,1.6268962988557817e-05"
2947,1,"0.0005841121495327,0.0005841121495327,0.0,0.2010041595318787,1.6255052686261366e-05"
2948,0,"0.0014602803738317,0.0014602803738317,0.0017768305447979,0.2011624496987017,1.627382343125295e-05"
2949,1,"0.0002920560747663,0.0002920560747663,0.0,0.2221412615978438,0.0001007221320552"
2950,1,"0.0005841121495327,0.0005841121495327,1.5286799122301674e-07,0.223803054294795,0.000243258386756"
2951,1,"0.0002920560747663,0.0002920560747663,0.0,0.2237578141382769,0.0001345423727507"
2952,1,"0.0002920560747663,0.0002920560747663,0.0,0.221223750558002,5.779119539851151e-05"
2953,1,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594"
2954,1,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351"
2955,1,"0.0002920560747663,0.0002920560747663,0.0,0.2423049777180713,0.0001495981042514"
2956,1,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514"
2957,1,"0.0002920560747663,0.0002920560747663,0.0,0.2423049777180713,0.0001495981042514"
2958,1,"0.0020443925233644,0.0023364485981308,2.934098825411607e-05,0.2511563847849166,0.0007890391288955"
2959,1,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594"
2960,1,"0.0005841121495327,0.0005841121495327,0.0,0.2470090538252133,0.0002626554310196"
2961,1,"0.0002920560747663,0.0002920560747663,0.0,0.2402191637461059,0.0002036673029242"
2962,1,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514"
2963,1,"0.000876168224299,0.000876168224299,6.817901097908952e-06,0.2500971320700533,0.0004097261063804"
2964,1,"0.000876168224299,0.000876168224299,0.0,0.2216371701011925,9.010763616514126e-05"
2965,1,"0.0002920560747663,0.0002920560747663,0.0,0.218933921388856,5.0109451220664834e-05"
2966,1,"0.0005841121495327,0.0005841121495327,0.0,0.2500782980364612,0.0004073508192865"
2967,1,"0.0014602803738317,0.0014602803738317,7.332298099209395e-07,0.2509855430145996,0.0007498466281059"
2968,0,"0.000876168224299,0.000876168224299,0.0,0.2500971320700533,0.000413318041921"
2969,1,"0.0011682242990654,0.0005841121495327,0.0006726583808614,0.2423934101916911,0.0001540996081031"
2970,1,"0.0005841121495327,0.0005841121495327,0.0,0.2423226590503625,0.0001599645488269"
2971,1,"0.0011682242990654,0.0011682242990654,3.2623351026540386e-07,0.2476353258483347,0.0005366252653571"
2972,1,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351"
2973,0,"0.0002920560747663,0.0002920560747663,0.0,0.2258886959816453,7.030253141326011e-05"
2974,1,"0.0017523364485981,0.0014602803738317,9.967018536680826e-07,0.2486737846058236,0.0006458259683427"
2975,1,"0.0002920560747663,0.0002920560747663,0.0,0.2258886959816453,7.030253141326011e-05"
2976,1,"0.0002920560747663,0.0002920560747663,0.0,0.2469906820101278,0.0002577527150351"
2977,1,"0.0005841121495327,0.0005841121495327,0.0,0.2474692391106765,0.0004614200179594"
2978,0,"0.0002920560747663,0.0002920560747663,0.0,0.2422872989658666,0.0001495981042514"
2979,1,"0.0002920560747663,0.0002920560747663,0.0,0.2306904980636449,0.0001274372499661"
2980,1,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251"
2981,1,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251"
2982,0,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445685e-05"
2983,0,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445685e-05"
2984,0,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445685e-05"
2985,1,"0.0014602803738317,0.0014602803738317,2.202509227388928e-06,0.2431387992111706,0.0005676162661126"
2986,0,"0.0002920560747663,0.0002920560747663,0.0,0.2183006652396902,6.641412442445685e-05"
2987,1,"0.000876168224299,0.000876168224299,6.3726449837653095e-06,0.2573457625252765,0.0009954403792463"
2988,1,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922"
2989,1,"0.0005841121495327,0.0005841121495327,0.0,0.2517275409055615,0.0012175077084045"
2990,0,"0.0002920560747663,0.0002920560747663,0.0,0.2249705114576362,0.0001113858361123"
2991,1,"0.0002920560747663,0.0002920560747663,0.0,0.2471009539122083,0.0005884433039014"
2992,1,"0.0005841121495327,0.0005841121495327,0.0,0.2501724965817514,0.0013893915602982"
2993,1,"0.0005841121495327,0.0005841121495327,0.0,0.2364561178885053,0.0003294431320251"
2994,1,"0.0011682242990654,0.0011682242990654,0.0,0.2604132465202453,0.0031738184404002"
2995,1,"0.0011682242990654,0.0011682242990654,0.0011511599651614,0.2764560206148991,0.0015053204810676"
2996,1,"0.0002920560747663,0.0002920560747663,0.0,0.2158739985455482,2.172720263567013e-05"
2997,1,"0.0005841121495327,0.0005841121495327,0.0,0.2764099983041592,0.001504702195334"
2998,0,"0.0002920560747663,0.0002920560747663,0.0,0.2158739985455482,2.172720263567013e-05"
2999,1,"0.0005841121495327,0.0005841121495327,0.0,0.2712177164020065,0.0025880184221658"
3000,1,"0.0005841121495327,0.0005841121495327,0.0,0.2712177164020065,0.0025880184221658"
3001,1,"0.0014602803738317,0.0014602803738317,0.000532112245293,0.2502479065279704,0.0015267789084208"
3002,1,"0.000876168224299,0.0005841121495327,0.0,0.2501913448072153,0.0015227026028367"
3003,1,"0.0005841121495327,0.0002920560747663,0.0,0.2501536511959449,0.0014892418955295"
3004,1,"0.0023364485981308,0.0023364485981308,0.0006536358853636,0.2508149335065081,0.0023184978415431"
3005,1,"0.0002920560747663,0.0002920560747663,0.0002878753129598,0.1562446609420985,3.356590772127496e-08"
3006,0,"0.0002920560747663,0.0002920560747663,0.0005766038426149,0.0003894080996884,1.8322715632802683e-38"
3007,1,"0.0002920560747663,0.0002920560747663,0.0008646497989138,0.0004380841121495,1.2336242163119742e-37"
3008,0,"0.0005841121495327,0.0002920560747663,0.0002881312779684,0.1855293435178595,2.3249183901063725e-06"
3009,0,"0.0002920560747663,0.0002920560747663,0.0005755799825807,0.1855771928428074,2.3249183901063725e-06"
3010,0,"0.0,0.0002920560747663,0.0,0.0,7.897722255518397e-41"
3011,0,"0.0002920560747663,0.0002920560747663,0.000288387242977,0.0002920560747663,1.7374988962140474e-39"
3012,0,"0.0,0.0002920560747663,0.0,0.0,7.897722255518397e-41"
3013,1,"0.000876168224299,0.000876168224299,4.50048366697969e-08,0.2643099108266609,0.0034513106682196"
3014,1,"0.0005841121495327,0.0005841121495327,4.50048366697969e-08,0.2641417212556608,0.0024970816391762"
3015,1,"0.0005841121495327,0.0005841121495327,4.50048366697969e-08,0.2641417212556608,0.0024970816391762"
3016,1,"0.0005841121495327,0.0005841121495327,4.50048366697969e-08,0.2641417212556608,0.0024970816391762"
3017,1,"0.0029205607476635,0.0032126168224299,2.393735563703833e-06,0.2626583658646024,0.004022464728788"
3018,1,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922"
3019,1,"0.0011682242990654,0.0011682242990654,4.50048366697969e-08,0.2644151381181757,0.0027151438398369"
3020,1,"0.0002920560747663,0.0002920560747663,0.0,0.2499841704024517,0.0011061218722922"
3021,1,"0.0014602803738317,0.0014602803738317,4.50048366697969e-08,0.2644151381181757,0.0045630205487437"
3022,1,"0.000876168224299,0.000876168224299,1.1422457265429797e-07,0.266537420308706,0.003453931914575"
3023,1,"0.0011682242990654,0.0011682242990654,1.2084632068741765e-07,0.2643519916913046,0.0027213893685624"
3024,1,"0.0017523364485981,0.0017523364485981,7.320591653604034e-05,0.2515368671130259,0.0005629133814685"
3025,1,"0.000876168224299,0.000876168224299,0.0,0.2510424644410469,0.0005520093806199"
3026,0,"0.0005841121495327,0.0005841121495327,0.0,0.2510424644410469,0.0005838006245561"
3027,1,"0.0005841121495327,0.0005841121495327,0.0,0.2510424644410469,0.0005838006245561"
3028,1,"0.0011682242990654,0.0011682242990654,2.403227024808356e-07,0.251080426404519,0.0006335276582509"
3029,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3030,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3031,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3032,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3033,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3034,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3035,1,"0.0017523364485981,0.0017523364485981,0.0002929680387609,0.2515368671130259,0.0005485215524038"
3036,1,"0.0005841121495327,0.0005841121495327,0.0,0.2510424644410469,0.0005838006245561"
3037,1,"0.0002920560747663,0.0002920560747663,0.0,0.2510045139551147,0.0004805426980482"
3038,1,"0.000876168224299,0.000876168224299,0.0,0.2514606784511713,0.0005333611284439"
3039,1,"0.000876168224299,0.000876168224299,0.0,0.2511183998507387,0.0006371784479428"
3040,1,"0.0002920560747663,0.0002920560747663,0.0,0.185726494386251,1.2824482986806245e-06"
3041,1,"0.000876168224299,0.000876168224299,0.0005756653042502,0.2288779185075586,8.882152440119067e-05"
3042,1,"0.0005841121495327,0.0005841121495327,0.0,0.2454934368024076,0.0008418028413487"
3043,1,"0.0002920560747663,0.0002920560747663,0.0,0.2359185649066615,0.0002771572079961"
3044,0,"0.0002920560747663,0.0002920560747663,0.0,0.2359185649066615,0.0002771572079961"
3045,0,"0.0002920560747663,0.0002920560747663,0.0,0.2338913734065479,0.0002585325113891"
3046,1,"0.000876168224299,0.000876168224299,2.559650085594699e-07,0.2403060800076827,0.0002155205514575"
3047,0,"0.0005841121495327,0.0002920560747663,0.0005762625559368,0.1998790008201618,8.868079316019058e-06"
3048,1,"0.0005841121495327,0.0005841121495327,0.0,0.2402365419681811,0.0002067786933196"
3049,1,"0.0002920560747663,0.0002920560747663,0.0002882165996379,0.0002920560747663,1.7374988962140474e-39"
3050,1,"0.0,0.0002920560747663,0.0,0.0,7.897722255518397e-41"
3051,1,"0.0002920560747663,0.0002920560747663,0.0,0.2258886959816453,7.030253141326011e-05"
3052,0,"0.0005841121495327,0.0005841121495327,0.0,0.1995666898813803,2.573959154267861e-05"
3053,1,"0.0011682242990654,0.0011682242990654,6.429851678961556e-05,0.2282172853842463,0.0002566971951434"
3054,1,"0.0002920560747663,0.0002920560747663,0.0,0.1999150996102683,3.346070730718113e-05"
3055,1,"0.0005841121495327,0.0005841121495327,0.0,0.2281702432064153,0.0002342909713591"
3056,1,"0.0002920560747663,0.0002920560747663,0.0,0.2358682945966452,0.0009287374865523"
3057,1,"0.0005841121495327,0.0005841121495327,0.0,0.2361702382210488,0.0016258190636185"
3058,1,"0.0017523364485981,0.0017523364485981,2.1588314830789829e-07,0.2597817194419282,0.0063689223208796"
3059,1,"0.0005841121495327,0.0005841121495327,3.052920226428372e-08,0.2370468784086065,0.0019793453401582"
3060,1,"0.0005841121495327,0.0005841121495327,4.6670742239403465e-08,0.2576652482639795,0.0019650192717093"
3061,1,"0.0002920560747663,0.0002920560747663,0.0,0.233595225072184,0.0007395427834036"
3062,1,"0.0002920560747663,0.0002920560747663,0.0,0.2585076848533527,0.0013909597668839"
3063,1,"0.000876168224299,0.000876168224299,0.0,0.2540189489502156,0.0015384472423973"
3064,1,"0.0005841121495327,0.0005841121495327,0.0,0.2535728252616194,0.0012283466657082"
3065,1,"0.0005841121495327,0.0005841121495327,0.0,0.2535728252616194,0.0012283466657082"
3066,1,"0.000876168224299,0.000876168224299,0.0,0.2540189489502156,0.0015384472423973"
3067,1,"0.0005841121495327,0.0005841121495327,0.0,0.2535728252616194,0.0012283466657082"
3068,1,"0.000876168224299,0.000876168224299,0.0,0.2540189489502156,0.0015384472423973"
3069,1,"0.0002920560747663,0.0002920560747663,0.0,0.2518802881998004,0.000656618943701"
3070,1,"0.0011682242990654,0.0011682242990654,0.0,0.2550333860399484,0.0017730520554537"
3071,1,"0.0005841121495327,0.0005841121495327,0.0,0.2535728252616194,0.0012283466657082"
3072,1,"0.0002920560747663,0.0002920560747663,0.0,0.2450044060518052,0.0005717277220072"
3073,1,"0.0005841121495327,0.0005841121495327,0.0,0.2535728252616194,0.0012283466657082"
3074,1,"0.0002920560747663,0.0002920560747663,0.0,0.2450044060518052,0.0005717277220072"
3075,1,"0.0005841121495327,0.0005841121495327,0.0,0.2462763067061827,0.0008063325350635"
