node_id,feat
2964,"0.000876168224299,0.000876168224299,0.0,0.2216371701011925,9.010763616514126e-05,1.0"
2114,"0.0058411214953271,0.0058411214953271,3.558946536328748e-05,0.3008779305632117,0.0220647459028491,0.5763157894736842"
2115,"0.0122663551401869,0.0081775700934579,0.0017892458288829,0.2941876080462587,0.0162545698362365,0.3676716917922948"
2116,"0.004964953271028,0.004964953271028,0.0010271012033786,0.2853892849455284,0.0079388553062561,0.5551470588235294"
2118,"0.0070093457943925,0.0064252336448598,0.0012267631479218,0.2887141122957892,0.0111398427522904,0.4280078895463511"
2119,"0.0026285046728971,0.0026285046728971,1.992847847429207e-07,0.2790814118519344,0.0049328610853766,0.9722222222222222"
2120,"0.0061331775700934,0.0061331775700934,0.0014806327531287,0.251899394646603,0.0008346815471965,0.1833333333333333"
2121,"0.0017523364485981,0.0011682242990654,0.0,0.2516131019568243,0.0008002446026974,1.0"
2122,"0.0035046728971962,0.0035046728971962,2.3381150391863614e-05,0.2841438966053023,0.0115775748182939,0.4696969696969697"
2123,"0.0029205607476635,0.0026285046728971,2.697187940983729e-07,0.2860530381278464,0.0076321247909507,0.9506172839506172"
2124,"0.0026285046728971,0.0026285046728971,1.8347203867198787e-06,0.2854138134616388,0.0070960211948699,0.8611111111111112"
2125,"0.0020443925233644,0.0020443925233644,0.0,0.2783095641657868,0.0041939788450678,1.0"
2126,"0.0023364485981308,0.0020443925233644,2.697187940983729e-07,0.2837796718190196,0.0062222257158111,0.9183673469387756"
2127,"0.0002920560747663,0.0002920560747663,0.0,0.2225133824461383,0.0001205537015709,0.0"
2128,"0.0005841121495327,0.0005841121495327,0.0,0.2227820823578537,0.0001406041226465,1.0"
2129,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2148,"0.0014602803738317,0.0014602803738317,2.8440556506607766e-08,0.2225133824461383,0.000249793829978,0.9"
2130,"0.0005841121495327,0.0005841121495327,0.0,0.2768016770547777,0.0015836971247536,1.0"
2131,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2132,"0.0011682242990654,0.0011682242990654,0.0001736966879153,0.2774492204550228,0.0017243012474001,0.8333333333333334"
2133,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2134,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2143,"0.000876168224299,0.000876168224299,0.0,0.2769632793683209,0.0020374692189472,1.0"
2144,"0.0017523364485981,0.0017523364485981,0.0003196940838541,0.2813036611288579,0.003525898010264,0.6666666666666666"
2152,"0.0017523364485981,0.0014602803738317,5.357036405663437e-05,0.2776115799720923,0.0021197187876181,0.56"
2135,"0.0011682242990654,0.0011682242990654,4.274357102735036e-07,0.2534180188969908,0.0008227690940614,0.68"
2136,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2137,"0.0002920560747663,0.0002920560747663,0.0,0.2225133824461383,0.0001205537015709,0.0"
2138,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2139,"0.0023364485981308,0.0023364485981308,3.48268857518536e-07,0.2914251618803131,0.0109972831025607,0.8214285714285714"
2140,"0.0011682242990654,0.0011682242990654,2.7180283883726527e-06,0.2790814118519344,0.0024326648833644,0.8333333333333334"
2141,"0.0011682242990654,0.0011682242990654,3.4128667807929324e-08,0.2224984736767952,0.0002170056630483,0.8333333333333334"
2142,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2145,"0.0005841121495327,0.0005841121495327,0.0,0.2227820823578537,0.0001406041226465,1.0"
2149,"0.0005841121495327,0.0005841121495327,0.0,0.2227820823578537,0.0001406041226465,1.0"
2146,"0.0005841121495327,0.0005841121495327,0.0,0.2530511102359345,0.0006766693647766,0.6"
2147,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2150,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2151,"0.0002920560747663,0.0002920560747663,0.0,0.2020190850241007,2.005042107557118e-05,0.0"
2154,"0.000876168224299,0.000876168224299,0.0,0.2313977924622791,0.0003194588113464,1.0"
2153,"0.0005841121495327,0.0005841121495327,0.0,0.2312205625697095,0.0002531780307137,1.0"
2155,"0.0002920560747663,0.0002920560747663,0.0,0.2305143495506156,0.000155149404368,0.0"
2156,"0.0002920560747663,0.0002920560747663,0.0,0.2236523248670641,9.802862634578287e-05,0.0"
2158,"0.0005841121495327,0.0005841121495327,0.0,0.2312205625697095,0.0002531780307137,1.0"
2159,"0.0005841121495327,0.0005841121495327,1.5895482483747476e-06,0.2236824545080269,0.0001002894042737,0.0"
2157,"0.0002920560747663,0.0002920560747663,0.0,0.2305143495506156,0.000155149404368,0.0"
2160,"0.0002920560747663,0.0002920560747663,0.0,0.2305143495506156,0.000155149404368,0.0"
2161,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.1868236129184904,2.2398733377972038e-06,0.5"
3415,"0.0002920560747663,0.0,0.0,0.2306190753644133,0.000155149404368,0.0"
2162,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.2305303519351731,0.000155149404368,0.5"
2176,"0.0005841121495327,0.0005841121495327,0.0,0.2363551401869158,0.0003825727556303,1.0"
2163,"0.0005841121495327,0.0002920560747663,0.0,0.2455478940865253,0.0004723682993395,1.0"
2164,"0.0005841121495327,0.0002920560747663,0.0,0.2455478940865253,0.0004723682993395,1.0"
2165,"0.0005841121495327,0.0005841121495327,9.58162348707636e-05,0.2455478940865253,0.0004659383149913,0.5"
2166,"0.0002920560747663,0.0005841121495327,9.58162348707636e-05,0.2455297389742083,0.0004656471477133,0.5"
2168,"0.000876168224299,0.000876168224299,5.025852628381972e-07,0.245693231697704,0.0005704552498029,0.6666666666666666"
2169,"0.000876168224299,0.000876168224299,0.0,0.2504555184875305,0.000990538287907,1.0"
2171,"0.0005841121495327,0.0005841121495327,9.58162348707636e-05,0.2455478940865253,0.0004659383149913,0.5"
2172,"0.0002920560747663,0.0005841121495327,0.0,0.2455297389742083,0.0004656471477133,1.0"
2173,"0.000876168224299,0.000876168224299,0.0005756653042502,0.2455842123669699,0.0004739797719722,0.3333333333333333"
2174,"0.0002920560747663,0.0005841121495327,0.0,0.2455297389742083,0.0004656471477133,1.0"
2177,"0.0043808411214953,0.0043808411214953,0.0011633634188834,0.2698512692691507,0.0031261535065592,0.2571428571428571"
2178,"0.000876168224299,0.000876168224299,0.0005756653042502,0.2455842123669699,0.0004725652128246,0.3333333333333333"
2180,"0.0005841121495327,0.0005841121495327,0.0,0.2455660518839139,0.0004724681570653,1.0"
2175,"0.000876168224299,0.000876168224299,1.7064333903964658e-07,0.1966011319416356,2.0171860778001496e-05,0.3846153846153846"
2167,"0.0011682242990654,0.0011682242990654,3.871421316207451e-07,0.2531475620998756,0.0009279192303362,0.96"
2170,"0.0002920560747663,0.0002920560747663,0.0,0.1965778558945224,6.841425891856924e-06,0.0"
2179,"0.0002920560747663,0.0002920560747663,0.0,0.1965778558945224,6.821009351989344e-06,0.0"
2181,"0.000876168224299,0.0011682242990654,1.2983233807365792e-06,0.2445893584463554,0.0009088036324448,0.75"
2182,"0.0002920560747663,0.0002920560747663,0.0,0.2500594668393199,0.0012884116314776,0.0"
2183,"0.0005841121495327,0.000876168224299,4.2660834759911645e-08,0.1811076417771688,1.3535573597181286e-06,0.75"
2184,"0.0005841121495327,0.0005841121495327,0.0,0.1811076417771688,1.3535573597181286e-06,1.0"
2185,"0.0002920560747663,0.0002920560747663,0.0,0.2391638256842757,0.0003090976078871,0.0"
2186,"0.000876168224299,0.000876168224299,2.8440556506607763e-09,0.2478756228727452,0.0025784580868318,0.8333333333333334"
2187,"0.0005841121495327,0.0005841121495327,0.0,0.2676976799376193,0.0032689629281587,1.0"
2188,"0.000876168224299,0.000876168224299,2.59322063940104e-07,0.2481163867024931,0.0019205502860343,0.3333333333333333"
2189,"0.0081775700934579,0.0081775700934579,6.249868626600955e-05,0.2582463426103249,0.0121790130053862,0.246031746031746"
2190,"0.0002920560747663,0.0002920560747663,0.0002876193479513,0.2515368671130259,0.000707164078214,0.5"
2194,"0.0002920560747663,0.0002920560747663,0.0002880459562989,0.2003855732335365,1.021264438582484e-05,0.5"
2191,"0.0005841121495327,0.0005841121495327,0.0,0.2515559214927784,0.0007176437572576,1.0"
2197,"0.000876168224299,0.000876168224299,5.977064343536092e-06,0.2515749787595582,0.0007256502852392,0.3333333333333333"
2205,"0.0040887850467289,0.0040887850467289,0.0005758697850977,0.2715281863962525,0.0073420353062233,0.7362637362637363"
2192,"0.0005841121495327,0.0005841121495327,3.727245247684926e-06,0.2506067255019371,0.0007081775480866,0.0"
2203,"0.000876168224299,0.000876168224299,0.0005799683756997,0.2515940389140214,0.0007175406837725,0.0"
2193,"0.0011682242990654,0.0011682242990654,6.564680077270921e-07,0.2521288983088731,0.0014979739710496,0.6666666666666666"
2195,"0.0005841121495327,0.0005841121495327,0.0005756653042502,0.2515559214927784,0.000707311628931,0.0"
2207,"0.0002920560747663,0.0002920560747663,0.0,0.2003855732335365,1.0214776366686748e-05,0.0"
2196,"0.0005841121495327,0.0005841121495327,0.0,0.2515368671130259,0.0007175264052977,1.0"
2201,"0.0005841121495327,0.0005841121495327,0.0,0.2515368671130259,0.0007175264052977,1.0"
2200,"0.0017523364485981,0.0017523364485981,8.235092014586121e-09,0.2660889198418404,0.0034224908168325,0.8666666666666667"
2204,"0.0005841121495327,0.0005841121495327,4.869017591502377e-07,0.2420753549807674,0.0005623987533577,0.0"
2198,"0.0002920560747663,0.0002920560747663,0.0,0.2004097597843191,1.0362526146300676e-05,0.0"
2199,"0.0005841121495327,0.0005841121495327,2.4280323601951348e-05,0.273811817251498,0.0011139051507497,0.0"
2202,"0.0011682242990654,0.0011682242990654,0.000580359795152,0.2518229862460126,0.0012754320599538,0.1666666666666666"
2206,"0.0002920560747663,0.0002920560747663,0.0,0.2128574911625003,0.0001060247777422,0.0"
2208,"0.0026285046728971,0.0026285046728971,3.2552021433462006e-06,0.2732485575270442,0.009286388730199,0.5555555555555556"
2209,"0.0005841121495327,0.0005841121495327,2.586408703821563e-06,0.2579654874253219,0.0010255279543409,0.0"
2210,"0.0002920560747663,0.0002920560747663,0.0,0.2152862054862993,0.0001046957280999,0.0"
2211,"0.0131425233644859,0.0125584112149532,0.0020830737657192,0.2957333439866567,0.0200163516882554,0.1542932628797886"
2212,"0.014018691588785,0.0143107476635514,0.0026169030777252,0.2821881134964453,0.0069785896738538,0.0035799522673031"
2213,"0.0014602803738317,0.000876168224299,8.046733229858999e-07,0.2618506323628897,0.0009499335638126,0.92"
2214,"0.0005841121495327,0.0005841121495327,0.0,0.2490654556083528,0.0003894251401019,1.0"
2215,"0.0002920560747663,0.0002920560747663,0.0,0.1979724406597215,4.736276583425569e-06,0.0"
2222,"0.0032126168224299,0.0035046728971962,0.0024104534332225,0.2477646586306176,0.0003280529533108,0.1570247933884297"
2216,"0.0055490654205607,0.0061331775700934,0.0097805880968186,0.2446434153253402,0.0002715985638644,0.0722733245729303"
2228,"0.0058411214953271,0.0058411214953271,0.0098162205996518,0.2524163666483861,0.0006572744103735,0.1090670170827858"
2217,"0.0002920560747663,0.0002920560747663,0.0,0.1979724406597215,4.736276583425569e-06,0.0"
2218,"0.0005841121495327,0.0005841121495327,0.0,0.2282016025031726,6.4170573091305e-05,1.0"
2219,"0.0005841121495327,0.0005841121495327,0.0,0.2282016025031726,6.4170573091305e-05,1.0"
2220,"0.0002920560747663,0.0002920560747663,0.0,0.1979724406597215,4.736276583425569e-06,0.0"
2221,"0.0002920560747663,0.0002920560747663,0.0,0.2281232204180922,5.943429650787944e-05,0.0"
2223,"0.000876168224299,0.000876168224299,0.0,0.2282172853842463,6.511069720664057e-05,1.0"
2224,"0.0011682242990654,0.0011682242990654,3.2111973801097103e-06,0.2485249004360251,0.0004750808925506,0.9166666666666666"
2225,"0.000876168224299,0.000876168224299,1.0811413585310797e-05,0.2282800384702116,6.64899116417279e-05,0.3333333333333333"
2226,"0.000876168224299,0.000876168224299,0.0,0.2282172853842463,6.511069720664057e-05,1.0"
2227,"0.0002920560747663,0.0002920560747663,0.0,0.1979724406597215,4.736276583425569e-06,0.0"
2229,"0.0017523364485981,0.0017523364485981,1.508463091466884e-07,0.2651117451402018,0.0020957035057162,0.7213114754098361"
2230,"0.0011682242990654,0.0011682242990654,0.0,0.2624715238401967,0.0013484696634466,1.0"
2231,"0.0002920560747663,0.0002920560747663,0.0,0.2232763880606581,0.0001607848482415,0.0"
2232,"0.0043808411214953,0.0052570093457943,7.493302202146548e-05,0.2826444565176754,0.0073412072972861,0.5380116959064327"
2233,"0.0029205607476635,0.0032126168224299,1.1611589909782732e-06,0.278870483677038,0.0046883057243422,0.78"
2235,"0.0011682242990654,0.0011682242990654,0.0,0.2649425338779455,0.0018145331338442,1.0"
2237,"0.0023364485981308,0.0026285046728971,0.0005759294083826,0.2789876266173374,0.0046225266922891,0.6484375"
2234,"0.0002920560747663,0.0002920560747663,0.0,0.2232763880606581,0.0001607848482415,0.0"
2239,"0.0017523364485981,0.0017523364485981,5.944600864115858e-07,0.2605153933965771,0.0026674822385422,0.7"
2236,"0.000876168224299,0.0011682242990654,0.0,0.25880989163948,0.0015343065719837,1.0"
2238,"0.0002920560747663,0.0002920560747663,0.0,0.2174145423350902,6.671925063710319e-05,0.0"
2245,"0.0242406542056074,0.0242406542056074,0.0005358577416425,0.2836827028554731,0.0439442675884244,0.1481046135762562"
2248,"0.0178154205607476,0.018107476635514,0.0003137269190236,0.2850952712591147,0.0461787622898453,0.2574230820905548"
2253,"0.0137266355140186,0.0137266355140186,0.0001600768427902,0.2644783147201472,0.0264737248776679,0.2090656799259944"
2258,"0.0248247663551401,0.0248247663551401,0.0020493258977929,0.3020547316378177,0.0612974523566513,0.1920168067226891"
2261,"0.0110981308411214,0.0110981308411214,7.71076769019138e-05,0.2506823974957475,0.0231371639911922,0.2389758179231863"
2267,"0.0061331775700934,0.0061331775700934,1.4779330488636664e-05,0.2650694220646686,0.0165974361445422,0.2904761904761905"
2271,"0.004964953271028,0.004964953271028,3.1038943937404016e-06,0.2760653187817913,0.0167377283812563,0.7941176470588235"
2278,"0.0023364485981308,0.0023364485981308,4.5878178684927653e-07,0.2457477776678878,0.0061185060932096,0.6785714285714286"
2244,"0.0146028037383177,0.0146028037383177,7.014509386457939e-05,0.2805668908099162,0.0319477987991392,0.3183673469387755"
2262,"0.009053738317757,0.009053738317757,2.1005031923703623e-05,0.2671377781052343,0.020443304063855,0.3333333333333333"
2275,"0.000876168224299,0.000876168224299,2.2161472602551507e-09,0.2423226590503625,0.0034762809532772,0.6666666666666666"
2251,"0.0143107476635514,0.0143107476635514,0.0004302515699663,0.2836827028554731,0.027539356918658,0.238894792773645"
2268,"0.0011682242990654,0.0011682242990654,1.29169588354918e-07,0.2300831233718678,0.001987716401225,0.5"
2254,"0.0055490654205607,0.0055490654205607,9.585863734257652e-06,0.2663450208234014,0.0146973126084256,0.4152046783625731"
2260,"0.0026285046728971,0.0029205607476635,3.4354489557590275e-06,0.2445173197574676,0.0059863890085326,0.2392638036809816"
2276,"0.0075934579439252,0.0075934579439252,7.339083949663377e-06,0.2696978575185713,0.0198856082137221,0.5384615384615384"
2274,"0.0002920560747663,0.0005841121495327,0.0,0.255740448180683,0.0018679337678413,1.0"
2255,"0.0011682242990654,0.0011682242990654,5.219594145976073e-08,0.2383912217965662,0.0033288237641792,0.5"
2257,"0.000876168224299,0.000876168224299,0.0,0.2259040625596032,0.0014431761251393,1.0"
2241,"0.000876168224299,0.000876168224299,3.5129675183215526e-08,0.2523588205506625,0.0037921326254159,0.6666666666666666"
2256,"0.0014602803738317,0.0014602803738317,2.5844537387314055e-07,0.2441218642671593,0.0036346259139017,0.4"
2269,"0.0046728971962616,0.0046728971962616,2.831296963077134e-06,0.2666444290690676,0.0142981115521896,0.375"
2243,"0.0029205607476635,0.0029205607476635,1.3917048016016864e-06,0.2552686386060549,0.0070201946365108,0.3111111111111111"
2242,"0.0026285046728971,0.0026285046728971,1.0456794381205215e-06,0.255937550645562,0.006645711422506,0.3333333333333333"
2240,"0.0002920560747663,0.0002920560747663,0.0,0.2288463730705098,0.0011228264470239,0.0"
2270,"0.0032126168224299,0.0032126168224299,3.028872712203952e-06,0.2858560488616827,0.0131829347670448,0.4363636363636363"
2266,"0.0014602803738317,0.0014602803738317,2.4862227194626544e-07,0.2415822580842549,0.0032925850978264,0.6"
2249,"0.0011682242990654,0.0011682242990654,2.1640393693893779e-07,0.2333982091387523,0.0022041296433585,0.1666666666666666"
2246,"0.000876168224299,0.000876168224299,7.074865580311357e-09,0.2506445557873173,0.0027671452777327,0.6666666666666666"
2247,"0.000876168224299,0.000876168224299,2.273549660407763e-08,0.2330051725811232,0.001915259294083,0.6666666666666666"
2273,"0.0014602803738317,0.0014602803738317,7.074865580311357e-09,0.2578653299911607,0.0052230041200411,0.9"
2250,"0.000876168224299,0.000876168224299,4.932365423486654e-07,0.2819485243357249,0.0043858131050534,0.3333333333333333"
2252,"0.0017523364485981,0.0014602803738317,7.829440536137205e-07,0.2401149471891661,0.0046411461801162,0.4423076923076923"
2272,"0.000876168224299,0.000876168224299,1.0054042342830092e-06,0.2572062365135286,0.0029004109234075,0.3333333333333333"
2265,"0.0005841121495327,0.0005841121495327,0.0,0.2289410354792256,0.0015048736835524,1.0"
2259,"0.0017523364485981,0.0017523364485981,3.7224444776698557e-07,0.2718616225645655,0.0064613313735235,0.5333333333333333"
2277,"0.0005841121495327,0.0005841121495327,7.074865580311357e-09,0.2369623033841992,0.0014787336462551,0.0"
2263,"0.0011682242990654,0.0011682242990654,4.0839656607955525e-07,0.2382202094423363,0.0029195709698596,0.5833333333333334"
2264,"0.000876168224299,0.000876168224299,5.42292403982139e-07,0.2829816548467122,0.0047389039989913,0.6666666666666666"
